Label,Value,Volume (µm³),Center_X,Center_Y,Center_Z
2212,97.8795,97.8795,-37.3287,-13.1712,-15.1006
2468,61.0421,61.0421,-31.7704,-21.2546,5.09777
4004,123.384,123.384,13.2156,19.7519,16.8535
2404,181.144,181.144,-32.7809,-19.4951,-17.7264
3428,72.2614,72.2614,-4.37186,14.1289,23.6204
2276,174.554,174.554,-35.3641,-1.8385,13.3066
1764,58.2579,58.2579,-49.59,-13.7814,-11.6999
3812,147.051,147.051,6.18361,18.6118,15.6264
3044,105.594,105.594,-14.9692,0.503065,7.23594
1556,77.499,77.499,-55.8424,-13.8393,-22.1993
2324,75.9443,75.9443,-35.8457,-37.0188,-12.0528
3348,446.293,446.293,-5.16421,-9.73912,1.38239
1812,160.909,160.909,-47.823,-25.7614,-12.8074
3476,56.9414,56.9414,-4.04936,13.1815,-4.82021
3988,215.354,215.354,12.8022,16.7379,8.51225
2132,66.8617,66.8617,-39.742,-21.0126,8.34493
3668,173.581,173.581,2.0928,3.71892,-7.98841
3412,77.5974,77.5974,-6.12037,22.8294,13.6705
3924,27.582,27.582,9.24763,21.3546,1.04448
2004,134.957,134.957,-42.2636,-24.0558,-14.3664
1844,108.634,108.634,-47.2426,-22.9347,0.35504
2996,179.428,179.428,-16.6689,11.4081,0.66086
2420,136.404,136.404,-32.2029,-16.6592,13.1229
2036,73.5761,73.5761,-43.2988,-31.6304,-11.0228
4108,78.7717,78.7717,15.8355,28.7245,12.8507
3340,555.264,555.264,-5.22347,21.7837,-14.3952
3724,41.1705,41.1705,2.5664,20.5882,11.7238
3468,75.5655,75.5655,-4.26848,10.4113,-10.7594
