Label,Value,Volume (µm³),Center_X,Center_Y,Center_Z
3752,194.807,194.807,42.7433,-3.87653,-25.1019
4520,431.674,431.674,64.2612,-14.0417,-26.8324
4200,151.561,151.561,53.4381,6.75999,20.8551
3688,134.17,134.17,41.7145,-21.3657,-4.37672
4456,130.7,130.7,60.7701,42.8567,-0.265954
4968,105.597,105.597,77.6406,30.1709,12.005
3944,138.501,138.501,46.9609,-8.50448,8.19161
3304,226.222,226.222,30.0408,0.756031,-6.45358
3816,162.649,162.649,44.774,-1.25364,-20.5564
3560,164.376,164.376,36.7939,38.1549,-15.8817
4072,96.4199,96.4199,49.1939,1.87833,13.5525
4120,81.3409,81.3409,49.7314,-24.617,-10.2534
4632,141.162,141.162,65.4651,41.2335,34.7721
3352,229.911,229.911,31.0972,37.8226,-18.8966
4888,94.2404,94.2404,73.8108,27.6503,16.5015
3864,291.354,291.354,45.6982,5.2744,-6.89907
4760,62.8346,62.8346,69.0715,42.1234,38.8088
3736,92.3379,92.3379,41.7153,24.3902,4.5103
3992,44.6587,44.6587,46.5377,-20.874,-0.837083
4184,199.063,199.063,54.132,-6.54211,-21.9573
3672,100.135,100.135,40.3171,-7.85459,-19.857
